SalesOrderID,OrderDate,TotalDue,Territorio
72861,2025-05-13,38.664,Australia
72862,2025-05-13,2.5305,Australia
72863,2025-05-13,2647.5358,Germany
72864,2025-05-13,905.5254,Germany
72865,2025-05-13,859.0712,France
72866,2025-05-13,2618.8058,United Kingdom
72867,2025-05-13,2585.6669,Germany
72868,2025-05-13,2601.1148,Germany
72869,2025-05-13,2560.2519,United Kingdom
72870,2025-05-13,2574.6279,Germany
72871,2025-05-13,2563.589,United Kingdom
72872,2025-05-13,687.2658,United Kingdom
72873,2025-05-13,76.2119,Southwest
72874,2025-05-13,87.2619,Canada
72875,2025-05-13,101.6048,Northwest
72876,2025-05-13,55.2169,Southwest
72877,2025-05-13,77.339,Canada
72878,2025-05-13,60.7529,Northwest
72879,2025-05-13,77.339,Southwest
72880,2025-05-13,132.5779,Canada
72881,2025-05-13,5.514,Canada
72882,2025-05-13,71.2394,Northwest
72883,2025-05-13,44.1779,Canada
72884,2025-05-13,5.514,Northwest
72885,2025-05-13,5.514,Canada
72886,2025-05-13,24.2879,Northwest
72887,2025-05-13,90.5658,Southwest
72888,2025-05-13,8.0444,Germany
72889,2025-05-13,36.023,United Kingdom
72890,2025-05-13,67.3498,Germany
72891,2025-05-13,55.2058,France
72892,2025-05-13,31.4704,United Kingdom
72893,2025-05-13,38.6529,Germany
72894,2025-05-13,33.6804,France
72895,2025-05-13,66.8194,France
72896,2025-05-13,8.0444,Germany
72897,2025-05-13,44.1779,France
72898,2025-05-13,44.189,Northwest
72899,2025-05-13,38.675,Southwest
72900,2025-05-13,82.8529,Canada
72901,2025-05-13,83.9469,Northwest
72902,2025-05-13,82.8529,Northwest
72903,2025-05-13,89.4387,Northwest
72904,2025-05-13,16.5529,France
72905,2025-05-13,2580.1529,Southwest
72906,2025-05-13,2598.9158,Northwest
72907,2025-05-13,987.2844,Southwest
72908,2025-05-13,874.5744,Southwest
72909,2025-05-13,2630.4194,Southwest
72910,2025-05-13,2607.2033,Canada
72911,2025-05-13,1451.7601,United Kingdom
72912,2025-05-13,1396.5211,United Kingdom
72913,2025-05-13,820.2968,Germany
72914,2025-05-13,2563.589,Australia
72915,2025-05-13,2813.6726,Australia
72916,2025-05-13,1297.8004,Australia
72917,2025-05-13,1276.8054,Australia
72918,2025-05-13,1276.8054,Australia
72919,2025-05-13,997.2183,Australia
72920,2025-05-13,850.2865,Australia
72921,2025-05-13,2645.8783,Australia
72922,2025-05-13,2596.7279,Australia
72923,2025-05-13,2644.3313,Northwest
72924,2025-05-13,2673.0613,Southwest
72925,2025-05-13,995.9918,Southwest
72926,2025-05-13,1357.8572,Southwest
72927,2025-05-13,1489.308,Northwest
72928,2025-05-13,635.3529,Southwest
72929,2025-05-13,1363.5258,Southwest
72930,2025-05-13,1238.1415,Southwest
72931,2025-05-13,1945.3194,Canada
72932,2025-05-13,1918.2579,Southwest
72933,2025-05-13,1911.6169,Northwest
72934,2025-05-13,1906.6554,Northwest
72935,2025-05-13,1918.2579,Northwest
72936,2025-05-13,1966.3144,Northwest
72937,2025-05-13,1879.594,Southwest
72938,2025-05-13,1907.2079,Southwest
72939,2025-05-13,1939.2529,Northwest
72940,2025-05-13,1934.8329,United Kingdom
72941,2025-05-13,1939.2529,France
72942,2025-05-13,1977.9169,France
72943,2025-05-13,1918.2579,United Kingdom
72944,2025-05-13,1939.2529,France
72945,2025-05-13,1374.0012,United Kingdom
72946,2025-05-13,1292.2533,United Kingdom
72947,2025-05-13,1276.8054,United Kingdom
72948,2025-05-13,706.0398,Germany
72949,2025-05-13,645.2869,Germany
72950,2025-05-13,630.3694,France
72951,2025-05-13,1342.4093,Australia
72952,2025-05-14,651.1323,Australia
72953,2025-05-14,1906.6554,Australia
72954,2025-05-14,9.934,Southwest
72955,2025-05-14,8.7848,Southwest
72956,2025-05-14,55.239,Canada
72957,2025-05-14,38.664,Southwest
72958,2025-05-14,38.6529,Australia
72959,2025-05-14,34.2219,Australia
72960,2025-05-14,82.8529,Australia
72961,2025-05-14,39.4706,Australia
72962,2025-05-14,44.1779,Australia
72963,2025-05-14,50.3659,Australia
72964,2025-05-14,9.934,Australia
72965,2025-05-14,175.695,Australia
72966,2025-05-14,2576.8048,Germany
72967,2025-05-14,944.7419,United Kingdom
72968,2025-05-14,2653.0277,Germany
72969,2025-05-14,2586.7387,Germany
72970,2025-05-14,2668.5308,United Kingdom
72971,2025-05-14,691.1444,France
72972,2025-05-14,606.6229,United Kingdom
72973,2025-05-14,69.5929,Northwest
72974,2025-05-14,27.614,Australia
72975,2025-05-14,5.514,Southwest
72976,2025-05-14,34.5534,Canada
72977,2025-05-14,11.3152,Southwest
72978,2025-05-14,97.7483,Canada
72979,2025-05-14,30.1444,Northwest
72980,2025-05-14,38.6529,Southwest
72981,2025-05-14,76.2119,Southwest
72982,2025-05-14,77.339,Northwest
72983,2025-05-14,77.339,Canada
72984,2025-05-14,8.0444,Canada
72985,2025-05-14,44.1779,Canada
72986,2025-05-14,44.1779,Northwest
72987,2025-05-14,5.514,Northwest
72988,2025-05-14,8.0444,Northwest
72989,2025-05-14,8.0444,Southwest
72990,2025-05-14,77.339,France
72991,2025-05-14,5.514,United Kingdom
72992,2025-05-14,27.614,Germany
72993,2025-05-14,62.9408,United Kingdom
72994,2025-05-14,102.1904,United Kingdom
72995,2025-05-14,37.5479,France
72996,2025-05-14,40.0784,France
72997,2025-05-14,5.514,France
72998,2025-05-14,54.1119,Germany
72999,2025-05-14,26.8184,Southwest
73000,2025-05-14,156.8879,Southwest
73001,2025-05-14,38.664,France
73002,2025-05-14,596.689,Canada
73003,2025-05-14,2758.3784,Southwest
73004,2025-05-14,2580.1419,Southwest
73005,2025-05-14,2562.7823,Southwest
73006,2025-05-14,2607.7558,Southwest
73007,2025-05-14,2574.6279,Canada
73008,2025-05-14,2535.964,Southwest
73009,2025-05-14,1366.6419,France
73010,2025-05-14,830.2307,France
73011,2025-05-14,2676.9067,United Kingdom
73012,2025-05-14,2649.8453,France
73013,2025-05-14,1950.2808,Australia
73014,2025-05-14,1276.8054,Australia
73015,2025-05-14,1297.8004,Australia
73016,2025-05-14,927.6254,Australia
73017,2025-05-14,2705.0842,Southwest
73018,2025-05-14,2671.9453,Northwest
73019,2025-05-14,596.689,Northwest
73020,2025-05-14,635.3529,Southwest
73021,2025-05-14,1920.4016,France
73022,2025-05-14,1276.8054,Germany
73023,2025-05-14,1276.8054,France
73024,2025-05-14,1276.8054,United Kingdom
73025,2025-05-14,645.2869,Germany
73026,2025-05-14,2659.7792,United Kingdom
73027,2025-05-14,2673.0613,Germany
73028,2025-05-14,2688.5092,Germany
73029,2025-05-14,2644.3313,United Kingdom
73030,2025-05-14,879.9557,Australia
73031,2025-05-14,905.3376,Australia
73032,2025-05-14,627.3748,Australia
73033,2025-05-15,1879.594,Australia
73034,2025-05-15,8.7848,Southwest
73035,2025-05-15,38.664,Southwest
73036,2025-05-15,71.7919,Australia
73037,2025-05-15,136.9979,Australia
73038,2025-05-15,38.664,Australia
73039,2025-05-15,55.239,Australia
73040,2025-05-15,2.5305,Australia
73041,2025-05-15,2574.6279,United Kingdom
73042,2025-05-15,2580.1419,France
73043,2025-05-15,992.7983,France
73044,2025-05-15,905.5254,United Kingdom
73045,2025-05-15,2547.0029,France
73046,2025-05-15,2547.0029,France
73047,2025-05-15,596.689,Germany
73048,2025-05-15,70.1344,Northwest
73049,2025-05-15,32.0229,Canada
73050,2025-05-15,28.1554,Northwest
73051,2025-05-15,38.0894,Northwest
73052,2025-05-15,76.2119,Northwest
73053,2025-05-15,43.0729,Canada
73054,2025-05-15,43.6144,Southwest
73055,2025-05-15,132.5779,Canada
73056,2025-05-15,54.1119,Canada
73057,2025-05-15,8.0444,Southwest
73058,2025-05-15,15.4479,Northwest
73059,2025-05-15,14.2987,Canada
73060,2025-05-15,14.2987,United Kingdom
73061,2025-05-15,127.0308,France
73062,2025-05-15,59.659,France
73063,2025-05-15,41.1834,United Kingdom
73064,2025-05-15,15.4479,Germany
73065,2025-05-15,158.8769,Germany
73066,2025-05-15,23.7465,France
73067,2025-05-15,38.675,Southwest
73068,2025-05-15,24.2879,Northwest
73069,2025-05-15,55.2169,United Kingdom
73070,2025-05-15,2560.2519,Southwest
73071,2025-05-15,2602.2529,Canada
73072,2025-05-15,1342.4093,Germany
73073,2025-05-15,1402.0682,France
73074,2025-05-15,2535.964,Australia
73075,2025-05-15,2647.5358,Australia
73076,2025-05-15,2622.0656,Australia
73077,2025-05-15,2673.0613,Southwest
73078,2025-05-15,2673.0613,Northwest
73079,2025-05-15,886.0222,Southwest
73080,2025-05-15,1381.0732,Canada
73081,2025-05-15,1352.3432,Southwest
73082,2025-05-15,2694.0563,Southwest
73083,2025-05-15,2732.7092,Northwest
73084,2025-05-15,624.8444,Northwest
73085,2025-05-15,623.7504,Canada
73086,2025-05-15,1276.8054,Southwest
73087,2025-05-15,1934.8329,Southwest
73088,2025-05-15,1950.2808,Northwest
73089,2025-05-15,1934.8329,Northwest
73090,2025-05-15,1879.594,Germany
73091,2025-05-15,1265.7554,France
73092,2025-05-15,1297.8004,Germany
73093,2025-05-15,635.3529,United Kingdom
73094,2025-05-15,639.1983,United Kingdom
73095,2025-05-15,2634.3974,Germany
73096,2025-05-15,879.9557,Australia
73097,2025-05-15,830.2307,Australia
73098,2025-05-16,2700.1228,Australia
73099,2025-05-16,1918.2579,Australia
73100,2025-05-16,1879.594,Australia
73101,2025-05-16,38.9292,Australia
73102,2025-05-16,83.9469,Australia
73103,2025-05-16,46.7194,Australia
73104,2025-05-16,46.7194,Australia
73105,2025-05-16,26.2769,Australia
73106,2025-05-16,26.2769,Australia
73107,2025-05-16,38.664,Australia
73108,2025-05-16,85.0408,Australia
73109,2025-05-16,27.0615,Australia
73110,2025-05-16,905.5254,United Kingdom
73111,2025-05-16,893.9008,United Kingdom
73112,2025-05-16,2563.589,United Kingdom
73113,2025-05-16,2574.9042,United Kingdom
73114,2025-05-16,2624.3529,United Kingdom
73115,2025-05-16,2647.5137,United Kingdom
73116,2025-05-16,2574.6279,France
73117,2025-05-16,635.3529,United Kingdom
73118,2025-05-16,630.9108,Germany
73119,2025-05-16,659.9723,France
73120,2025-05-16,65.1729,Canada
73121,2025-05-16,103.2733,Northwest
73122,2025-05-16,44.1779,Southwest
73123,2025-05-16,71.7919,Southwest
73124,2025-05-16,27.614,Canada
73125,2025-05-16,79.0959,Northwest
73126,2025-05-16,110.5995,Southwest
73127,2025-05-16,71.7919,Northwest
73128,2025-05-16,35.6584,Southwest
73129,2025-05-16,110.5995,Canada
73130,2025-05-16,41.1834,Northwest
73131,2025-05-16,16.5529,Canada
73132,2025-05-16,16.5529,Northwest
73133,2025-05-16,87.2729,Northwest
73134,2025-05-16,77.339,Southwest
73135,2025-05-16,15.4479,Southwest
73136,2025-05-16,136.9979,Southwest
73137,2025-05-16,5.514,Northwest
73138,2025-05-16,8.0444,Northwest
73139,2025-05-16,5.514,Northwest
73140,2025-05-16,44.1779,United Kingdom
73141,2025-05-16,62.9519,Germany
73142,2025-05-16,70.6869,United Kingdom
73143,2025-05-16,59.659,France
73144,2025-05-16,43.0729,Germany
73145,2025-05-16,98.3119,Germany
73146,2025-05-16,43.0729,United Kingdom
73147,2025-05-16,5.514,United Kingdom
73148,2025-05-16,76.7533,Germany
73149,2025-05-16,104.9419,United Kingdom
73150,2025-05-16,55.2169,Germany
73151,2025-05-16,2574.6279,Southwest
73152,2025-05-16,2640.3533,Northwest
73153,2025-05-16,2629.3254,Southwest
73154,2025-05-16,624.314,Southwest
73155,2025-05-16,640.8669,Southwest
73156,2025-05-16,2648.6187,Northwest
73157,2025-05-16,2724.8527,Southwest
73158,2025-05-16,2615.4908,Canada
73159,2025-05-16,2555.0473,Northwest
73160,2025-05-16,896.5086,France
73161,2025-05-16,2738.5657,Australia
73162,2025-05-16,596.689,Australia
73163,2025-05-16,596.689,Australia
73164,2025-05-16,606.6229,Australia
73165,2025-05-16,1445.6826,Southwest
73166,2025-05-16,1396.5211,Southwest
73167,2025-05-16,2634.3974,Northwest
73168,2025-05-16,2703.9903,Canada
73169,2025-05-16,672.9008,Northwest
73170,2025-05-16,606.6229,Northwest
73171,2025-05-16,690.5919,Northwest
73172,2025-05-16,635.3529,Canada
73173,2025-05-16,1909.7384,Southwest
73174,2025-05-16,1895.0419,United Kingdom
73175,2025-05-16,1297.8004,United Kingdom
73176,2025-05-16,1292.2533,Germany
73177,2025-05-16,2673.0613,France
73178,2025-05-16,820.2968,Australia
73179,2025-05-16,2644.3313,Australia
73180,2025-05-16,2700.1228,Australia
73181,2025-05-16,612.1369,Australia
73182,2025-05-16,650.8008,Australia
73183,2025-05-16,662.4144,Australia
73184,2025-05-17,1879.594,Australia
73185,2025-05-17,132.6,Canada
73186,2025-05-17,8.7848,Canada
73187,2025-05-17,23.7465,Australia
73188,2025-05-17,14.2987,Australia
73189,2025-05-17,2689.5258,France
73190,2025-05-17,2699.9018,Germany
73191,2025-05-17,891.4698,Germany
73192,2025-05-17,2590.4073,France
73193,2025-05-17,651.9279,United Kingdom
73194,2025-05-17,4.409,Southwest
73195,2025-05-17,60.7529,Southwest
73196,2025-05-17,32.0229,Southwest
73197,2025-05-17,46.3327,Canada
73198,2025-05-17,30.1444,Canada
73199,2025-05-17,40.432,Canada
73200,2025-05-17,101.1959,Southwest
73201,2025-05-17,36.023,Canada
73202,2025-05-17,216.127,Canada
73203,2025-05-17,41.1834,Southwest
73204,2025-05-17,33.139,Southwest
73205,2025-05-17,62.9408,Southwest
73206,2025-05-17,11.039,Canada
73207,2025-05-17,87.2729,Canada
73208,2025-05-17,15.4479,Southwest
73209,2025-05-17,44.1779,Southwest
73210,2025-05-17,183.7394,Southwest
73211,2025-05-17,71.2394,Canada
73212,2025-05-17,38.675,Germany
73213,2025-05-17,165.7279,United Kingdom
73214,2025-05-17,43.0729,Germany
73215,2025-05-17,47.4377,United Kingdom
73216,2025-05-17,54.1119,France
73217,2025-05-17,43.0729,United Kingdom
73218,2025-05-17,8.0444,Germany
73219,2025-05-17,41.2055,Canada
73220,2025-05-17,82.8529,Southwest
73221,2025-05-17,79.5269,Southwest
73222,2025-05-17,9.934,Germany
73223,2025-05-17,9.934,United Kingdom
73224,2025-05-17,55.239,United Kingdom
73225,2025-05-17,713.7637,Southwest
73226,2025-05-17,2570.1858,Southwest
73227,2025-05-17,2649.7348,Canada
73228,2025-05-17,2587.8769,Southwest
73229,2025-05-17,935.3383,Canada
73230,2025-05-17,916.0119,Southwest
73231,2025-05-17,859.0712,Northwest
73232,2025-05-17,2591.4681,Northwest
73233,2025-05-17,2618.8169,Southwest
73234,2025-05-17,2538.4944,Northwest
73235,2025-05-17,858.9607,France
73236,2025-05-17,2674.4757,United Kingdom
73237,2025-05-17,1918.2579,Australia
73238,2025-05-17,1276.8054,Australia
73239,2025-05-17,596.689,Australia
73240,2025-05-17,1352.3432,Northwest
73241,2025-05-17,2633.1377,Australia
73242,2025-05-17,829.0815,Southwest
73243,2025-05-17,2688.5092,Northwest
73244,2025-05-17,663.5083,Northwest
73245,2025-05-17,1303.3144,Canada
73246,2025-05-17,1276.8054,Southwest
73247,2025-05-17,1918.2579,Northwest
73248,2025-05-17,2000.5583,Southwest
73249,2025-05-17,1918.2579,United Kingdom
73250,2025-05-17,1918.2579,France
73251,2025-05-17,1297.8004,Germany
73252,2025-05-17,635.3529,Germany
73253,2025-05-17,820.2968,Australia
73254,2025-05-17,2649.8453,Australia
73255,2025-05-17,596.689,Australia
73256,2025-05-18,2644.3313,Australia
73257,2025-05-18,132.6,Canada
73258,2025-05-18,8.7848,Southwest
73259,2025-05-18,197.7729,Northwest
73260,2025-05-18,66.8194,Australia
73261,2025-05-18,68.4658,Australia
73262,2025-05-18,38.664,Australia
73263,2025-05-18,9.934,Australia
73264,2025-05-18,60.764,Australia
73265,2025-05-18,2579.5783,France
73266,2025-05-18,905.5254,United Kingdom
73267,2025-05-18,2574.6279,France
73268,2025-05-18,2562.7823,France
73269,2025-05-18,2552.5169,France
73270,2025-05-18,2602.264,United Kingdom
73271,2025-05-18,2613.3029,United Kingdom
73272,2025-05-18,59.659,Southwest
73273,2025-05-18,2.5305,Northwest
73274,2025-05-18,32.034,Canada
73275,2025-05-18,77.3169,Canada
73276,2025-05-18,77.3169,Canada
73277,2025-05-18,103.3065,Canada
73278,2025-05-18,11.039,Northwest
73279,2025-05-18,55.2169,Northwest
73280,2025-05-18,132.5779,Canada
73281,2025-05-18,87.2729,Canada
73282,2025-05-18,77.339,Southwest
73283,2025-05-18,87.2729,Northwest
73284,2025-05-18,77.339,Canada
73285,2025-05-18,5.514,Southwest
73286,2025-05-18,5.514,Southwest
73287,2025-05-18,8.0444,Northwest
73288,2025-05-18,56.2887,Northeast
73289,2025-05-18,99.4169,Canada
73290,2025-05-18,24.2879,Canada
73291,2025-05-18,38.5535,France
73292,2025-05-18,127.0308,France
73293,2025-05-18,25.3377,France
73294,2025-05-18,6.9394,United Kingdom
73295,2025-05-18,5.514,France
73296,2025-05-18,66.2779,United Kingdom
73297,2025-05-18,44.1779,Germany
73298,2025-05-18,24.2879,Northwest
73299,2025-05-18,106.5883,Southwest
73300,2025-05-18,82.8529,Canada
73301,2025-05-18,96.0908,Southwest
73302,2025-05-18,2749.1185,Southwest
73303,2025-05-18,2665.1937,Southwest
73304,2025-05-18,2626.5408,Southwest
73305,2025-05-18,2562.4508,Northwest
73306,2025-05-18,927.6254,Southwest
73307,2025-05-18,891.4698,Southwest
73308,2025-05-18,2566.1194,Northwest
73309,2025-05-18,2676.9067,United Kingdom
73310,2025-05-18,1939.2529,Australia
73311,2025-05-18,1297.8004,Australia
73312,2025-05-18,1238.1415,Australia
73313,2025-05-18,866.8394,Australia
73314,2025-05-18,1374.4432,Northwest
73315,2025-05-18,835.7447,Northwest
73316,2025-05-18,1436.3122,Southwest
73317,2025-05-18,1391.2724,Southwest
73318,2025-05-18,614.6673,Northwest
73319,2025-05-18,635.3529,Southwest
73320,2025-05-18,1280.0983,Southwest
73321,2025-05-18,1949.1869,Southwest
73322,2025-05-18,1928.1919,United Kingdom
73323,2025-05-18,1918.2579,France
73324,2025-05-18,1292.2533,United Kingdom
73325,2025-05-18,1297.8004,United Kingdom
73326,2025-05-18,1238.1415,France
73327,2025-05-18,596.689,Germany
73328,2025-05-18,622.9659,United Kingdom
73329,2025-05-18,596.689,Germany
73330,2025-05-18,650.8008,Germany
73331,2025-05-18,2682.9953,United Kingdom
73332,2025-05-18,2709.5042,United Kingdom
73333,2025-05-18,820.2968,Australia
73334,2025-05-18,2644.3313,Australia
73335,2025-05-18,2644.3313,Australia
73336,2025-05-18,1381.0732,Australia
73337,2025-05-18,2703.9903,Australia
73338,2025-05-19,2673.0613,Australia
73339,2025-05-19,77.3169,Australia
73340,2025-05-19,34.5534,Australia
73341,2025-05-19,66.8194,Australia
73342,2025-05-19,71.2394,Australia
73343,2025-05-19,19.0834,Australia
73344,2025-05-19,59.659,Australia
73345,2025-05-19,60.764,Australia
73346,2025-05-19,27.0615,Australia
73347,2025-05-19,2591.1808,France
73348,2025-05-19,2622.1098,France
73349,2025-05-19,2574.6279,United Kingdom
73350,2025-05-19,2618.8058,Germany
73351,2025-05-19,2602.2529,France
73352,2025-05-19,16.8292,Canada
73353,2025-05-19,44.1779,Canada
73354,2025-05-19,59.9463,Northwest
73355,2025-05-19,30.1444,Southwest
73356,2025-05-19,55.2169,Southwest
73357,2025-05-19,87.2729,Northwest
73358,2025-05-19,132.5779,Northwest
73359,2025-05-19,147.5065,Canada
73360,2025-05-19,44.1779,Northwest
73361,2025-05-19,29.8019,Northwest
73362,2025-05-19,24.2879,Northwest
73363,2025-05-19,62.9519,Northwest
73364,2025-05-19,106.5883,Germany
73365,2025-05-19,24.2879,United Kingdom
73366,2025-05-19,44.1779,United Kingdom
73367,2025-05-19,54.1119,Germany
73368,2025-05-19,41.1834,United Kingdom
73369,2025-05-19,33.1279,United Kingdom
73370,2025-05-19,13.1937,United Kingdom
73371,2025-05-19,48.8631,France
73372,2025-05-19,98.3119,United Kingdom
73373,2025-05-19,44.1779,France
73374,2025-05-19,44.1779,France
73375,2025-05-19,49.9902,Canada
73376,2025-05-19,44.189,Northwest
73377,2025-05-19,683.9729,Southwest
73378,2025-05-19,2649.6906,Southwest
73379,2025-05-19,2598.9158,Northwest
73380,2025-05-19,2574.639,Southwest
73381,2025-05-19,830.2307,United Kingdom
73382,2025-05-19,885.4697,United Kingdom
73383,2025-05-19,820.2968,Germany
73384,2025-05-19,2598.9158,Australia
73385,2025-05-19,2735.9248,Australia
73386,2025-05-19,2738.5657,Australia
73387,2025-05-19,1914.1473,Australia
73388,2025-05-19,1918.2579,Australia
73389,2025-05-19,1308.8283,Australia
73390,2025-05-19,624.8444,Australia
73391,2025-05-19,1238.1415,Australia
73392,2025-05-19,1297.8004,Australia
73393,2025-05-19,2538.4944,Australia
73394,2025-05-19,874.5744,Australia
73395,2025-05-19,2563.589,Australia
73396,2025-05-19,2673.0613,Northwest
73397,2025-05-19,845.6786,Southwest
73398,2025-05-19,858.9607,Canada
73399,2025-05-19,2659.7792,Northwest
73400,2025-05-19,2728.3003,Northwest
73401,2025-05-19,635.3529,Southwest
73402,2025-05-19,606.6229,Northwest
73403,2025-05-19,672.9008,Southwest
73404,2025-05-19,612.1369,Southwest
73405,2025-05-19,636.1596,Southwest
73406,2025-05-19,1293.3804,Southwest
73407,2025-05-19,1297.8004,Northwest
73408,2025-05-19,1918.2579,Canada
73409,2025-05-19,1934.8329,Southwest
73410,2025-05-19,2658.63,United Kingdom
73411,2025-05-19,820.2968,Australia
73412,2025-05-19,612.1369,Australia
73413,2025-05-20,54.6754,Australia
73414,2025-05-20,32.0229,Australia
73415,2025-05-20,27.614,Australia
73416,2025-05-20,8.0444,Australia
73417,2025-05-20,44.1779,Australia
73418,2025-05-20,5.514,Australia
73419,2025-05-20,2561.3016,United Kingdom
73420,2025-05-20,905.5254,United Kingdom
73421,2025-05-20,891.4698,Germany
73422,2025-05-20,2694.4873,France
73423,2025-05-20,2580.1419,United Kingdom
73424,2025-05-20,2696.189,United Kingdom
73425,2025-05-20,2535.964,Germany
73426,2025-05-20,2580.1419,United Kingdom
73427,2025-05-20,2602.2529,Germany
73428,2025-05-20,683.9729,France
73429,2025-05-20,6.9394,Southwest
73430,2025-05-20,55.239,Northwest
73431,2025-05-20,8.0444,Canada
73432,2025-05-20,6.9394,Southwest
73433,2025-05-20,66.8194,Northwest
73434,2025-05-20,71.7919,Southwest
73435,2025-05-20,30.1444,Southwest
73436,2025-05-20,136.9648,Northwest
73437,2025-05-20,109.3398,Canada
73438,2025-05-20,33.139,Southwest
73439,2025-05-20,99.4169,Canada
73440,2025-05-20,38.6529,Southwest
73441,2025-05-20,104.3783,Southwest
73442,2025-05-20,16.5529,Southwest
73443,2025-05-20,86.7204,Canada
73444,2025-05-20,77.339,Northwest
73445,2025-05-20,44.1779,Southwest
73446,2025-05-20,132.5779,Northwest
73447,2025-05-20,5.514,Northwest
73448,2025-05-20,89.4608,Canada
73449,2025-05-20,138.114,Southwest
73450,2025-05-20,44.1779,United Kingdom
73451,2025-05-20,34.2219,Southwest
73452,2025-05-20,24.2879,Canada
73453,2025-05-20,70.6869,France
73454,2025-05-20,59.659,France
73455,2025-05-20,35.6584,Germany
73456,2025-05-20,23.7465,Germany
73457,2025-05-20,59.0844,United Kingdom
73458,2025-05-20,28.1554,France
73459,2025-05-20,43.0729,Germany
73460,2025-05-20,76.2119,Germany
73461,2025-05-20,41.2055,Northwest
73462,2025-05-20,5.514,United Kingdom
73463,2025-05-20,82.8529,Canada
73464,2025-05-20,2699.9018,Northwest
73465,2025-05-20,2538.4944,Southwest
73466,2025-05-20,927.6254,Northwest
73467,2025-05-20,897.7241,Southwest
73468,2025-05-20,2582.6834,Southwest
73469,2025-05-20,2634.3974,United Kingdom
73470,2025-05-20,2574.6279,Australia
73471,2025-05-20,2836.314,Australia
73472,2025-05-20,1879.594,Australia
73473,2025-05-20,1879.594,Australia
73474,2025-05-20,1914.1473,Australia
73475,2025-05-20,1939.2529,Australia
73476,2025-05-20,1276.8054,Australia
73477,2025-05-20,1342.4093,Northwest
73478,2025-05-20,2728.3003,Southwest
73479,2025-05-20,1381.0732,Southwest
73480,2025-05-20,2634.3974,Canada
73481,2025-05-20,2694.0563,Southwest
73482,2025-05-20,2694.0563,Southwest
73483,2025-05-20,614.6673,Northwest
73484,2025-05-20,622.9659,Canada
73485,2025-05-20,672.9008,Southwest
73486,2025-05-20,1276.8054,Southwest
73487,2025-05-20,1276.8054,Canada
73488,2025-05-20,1939.2529,Canada
73489,2025-05-20,1939.2529,Northwest
73490,2025-05-20,1918.2579,Northwest
73491,2025-05-20,2000.5583,Southwest
73492,2025-05-20,1950.2808,Germany
73493,2025-05-20,1276.8054,France
73494,2025-05-20,596.689,Germany
73495,2025-05-20,624.8444,United Kingdom
73496,2025-05-20,612.1369,Germany
73497,2025-05-20,2710.6092,France
73498,2025-05-20,858.9607,Australia
73499,2025-05-20,2703.9903,Australia
73500,2025-05-20,596.689,Australia
73501,2025-05-20,612.1369,Australia
73502,2025-05-20,1408.1347,Australia
73503,2025-05-20,2688.5092,Australia
73504,2025-05-21,683.9729,Australia
73505,2025-05-21,30.1444,Australia
73506,2025-05-21,24.2879,Australia
73507,2025-05-21,2708.6865,Germany
73508,2025-05-21,2566.1194,United Kingdom
73509,2025-05-21,2602.2529,United Kingdom
73510,2025-05-21,915.4594,France
73511,2025-05-21,2623.2258,United Kingdom
73512,2025-05-21,2657.4919,France
73513,2025-05-21,2618.8058,France
73514,2025-05-21,2552.5169,Germany
73515,2025-05-21,2613.3029,Germany
73516,2025-05-21,44.1779,Southwest
73517,2025-05-21,32.5754,Southwest
73518,2025-05-21,44.1779,Canada
73519,2025-05-21,33.6804,Canada
73520,2025-05-21,42.9624,Northwest
73521,2025-05-21,76.2119,Northwest
73522,2025-05-21,79.0959,Southwest
73523,2025-05-21,216.127,Southwest
73524,2025-05-21,33.139,Northwest
73525,2025-05-21,38.6529,Northwest
73526,2025-05-21,16.5529,Southwest
73527,2025-05-21,79.4937,Southwest
73528,2025-05-21,136.9979,Northwest
73529,2025-05-21,11.039,Canada
73530,2025-05-21,87.2729,Northwest
73531,2025-05-21,77.339,Northwest
73532,2025-05-21,136.9979,Canada
73533,2025-05-21,5.514,Southwest
73534,2025-05-21,16.8292,Northwest
73535,2025-05-21,76.2119,Canada
73536,2025-05-21,44.1779,Northwest
73537,2025-05-21,114.3454,Northwest
73538,2025-05-21,106.5883,Northwest
73539,2025-05-21,62.9519,Southwest
73540,2025-05-21,123.7158,Germany
73541,2025-05-21,142.5119,Germany
73542,2025-05-21,79.0959,France
73543,2025-05-21,30.1444,Germany
73544,2025-05-21,34.5534,France
73545,2025-05-21,41.1834,Germany
73546,2025-05-21,43.0729,Germany
73547,2025-05-21,43.0729,France
73548,2025-05-21,40.0784,United Kingdom
73549,2025-05-21,28.1554,Germany
73550,2025-05-21,44.1779,United Kingdom
73551,2025-05-21,38.675,Canada
73552,2025-05-21,104.9529,Northwest
73553,2025-05-21,50.7748,Southwest
73554,2025-05-21,2668.5419,Southwest
73555,2025-05-21,2670.1552,Northwest
73556,2025-05-21,2562.7823,Southwest
73557,2025-05-21,2563.589,Southwest
73558,2025-05-21,635.3529,Southwest
73559,2025-05-21,2597.8108,Southwest
73560,2025-05-21,2563.589,Southwest
73561,2025-05-21,2591.1808,Southwest
73562,2025-05-21,2635.3808,Northwest
73563,2025-05-21,596.689,Australia
73564,2025-05-21,1256.8602,Australia
73565,2025-05-21,1276.8054,Australia
73566,2025-05-21,1276.8054,Australia
73567,2025-05-21,2588.9377,Australia
